team_id,attendance,lead_changes,times_tied,periods,venue_capacity,points_game,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,rebounds,assists,turnovers,steals,blocks,assists_turnover_ratio,personal_fouls,fast_break_pts,second_chance_pts,points_off_turnovers,flagrant_fouls,player_tech_fouls,opp_points_game,opp_field_goals_made,opp_field_goals_att,opp_field_goals_pct,opp_three_points_made,opp_three_points_att,opp_three_points_pct,opp_two_points_made,opp_two_points_att,opp_two_points_pct,opp_blocked_att,opp_free_throws_made,opp_free_throws_att,opp_free_throws_pct,opp_offensive_rebounds,opp_defensive_rebounds,opp_rebounds,opp_assists,opp_turnovers,opp_steals,opp_blocks,opp_assists_turnover_ratio,opp_personal_fouls,opp_fast_break_pts,opp_second_chance_pts,opp_points_off_turnovers,opp_flagrant_fouls,opp_player_tech_fouls,win_False,win_True
d7d668ec-edaa-4d6b-be25-2ebba4128643,1.121787359163527,-0.39864701693397425,-0.6648915162175031,0.007107527393012673,0.8631820718841917,1.10616803421233,0.008697995702527755,0.3739440298901013,1.5804582870413801,-0.8327377082580425,0.5175544006871314,0.8973652557059114,-0.4771855244805787,0.008332609404293248,0.4604105531192425,0.7626517421339502,1.697602252293746,1.9938904397787178,1.5908960116892028,1.5204409963107293,1.4053781143169908,0.3523247447929083,1.1279712092288734,0.1722477606385322,-0.46243619571921596,1.0536890402799948,1.0078529882944158,0.31668384497210417,0.5370976026667921,0.27003804127446185,1.3801234874177384,0.3339081173648257,1.3561382411554568,1.7204667339251476,0.4811213542823462,-0.16952428819597234,0.6007977410325902,-0.8612556007094108,1.63574882965281,1.4711484218794673,0.8314204033846814,-0.9458855179661295,-0.4192214986929673,1.0519818677178954,1.2788227867420698,0.9603177399661236,1.1125614143831177,-0.8062522878123126,1.1093160426577449,0.11730114299557524,0.5736259557575483,1.4349873474033574,0.7100097260535172,-0.3747225438980306,1.016806349867058,0.4114308231068593,1.1619955990391508,0.20914940777444005,0.5729737626942801,-0.6974838574760951,0.9319531299932349,1.824639509153349,-0.5313549922771703,0.5313549922771703
d8217105-e9c2-4267-9538-3aaeea1ae167,-0.005956394187952334,0.15698870527883182,0.3031637570700506,-0.3806750192043979,0.307368381931886,-0.5173262264288445,-0.37967877024776775,-0.5749072776467752,-2.1331025783823216,1.2193292381013274,-2.3828808205989,-3.1024766651537172,1.38329842428612,1.1166991526865484,1.058162348812036,-1.3691397377760655,0.8049260712796864,1.4016065953893142,0.9383061419971033,1.5048801085399295,-2.017124032936898,0.5181270541441304,-0.9400336146379902,1.1386150141889126,0.041929834561797365,-0.7924800579437797,0.09798974748855609,0.5246136859946727,-0.1786392191182129,-0.5957208407859951,-1.9735505552154562,-0.41636503804167657,-0.4880625274822415,-1.360485266087018,-1.03910338061697,-0.9711414419631208,-0.6864418319501328,-0.8228767174414965,-0.20959334085610296,-0.11236974289944383,-0.3208107497973463,-0.9836781189559702,-0.6107013040034022,-1.590391420392756,0.41581733739614996,-0.6496225246077098,-0.7729530857447428,1.08380863630032,-1.2615767163231975,-0.7119986212293418,-1.0865760142081544,-0.5726533359989028,0.16504217615339034,0.5567855061200973,1.8279151522055033,-0.32333390726771666,1.1061511198097278,-1.3499332798859007,-1.1706985370788732,-0.3270421843047011,-0.04649886366359189,-1.1816048474034968,-0.5319772609436395,0.53197726094364
da7d41bc-48b0-4a04-948f-792d6470bcb5,-0.5305420773014052,1.1954317154311858,1.5123547166789295,1.537294753949019,-0.24724596082898823,0.7533096567872125,1.5412300076841774,1.4784948504886,2.565629603511325,-0.32537733537945046,0.32020953899315274,0.39827027382498154,0.10585572492493711,1.261306252486242,1.6873590363261193,-0.542081740134992,-0.7713055841485074,-1.0783649701134408,-0.8502269115896043,-0.5094104802998848,-0.14337235777529037,-0.8048772587577683,-0.6249821365774273,0.7351712849596533,-0.1424235518646049,0.19461579852329658,-0.7201792740871259,0.4684234764001592,0.06501545078290549,1.6358395305002538,0.22718737139192374,0.026251479297649375,-0.44944173265341264,-0.6269243683567096,2.572905961576386,2.778503999184824,2.001345512395129,2.1831178949444343,1.3737650448905976,0.8834469160118161,1.6469051387188565,2.4560172187298446,1.394368580080115,1.1062632034712825,-0.7747333002090792,0.4157503378038031,0.33757676914534585,0.6279442532643995,1.2319301466409323,1.9465377355278592,2.000075416782035,2.510798626757486,0.04907452914926974,0.3238992378950853,0.8535993461603651,1.6983367427293223,-1.0412863224504165,3.3555205968871933,1.7480866035310154,0.5763170395249404,-0.7330597163555671,-0.9340398321137,1.4779657090369596,-1.4779657090369593
db6e1cab-3fa3-4a93-a673-8b2a358ff4bf,1.0747536185118483,-1.5983369273202455,-0.981289761344709,-0.21547174042437697,0.9504068958865276,0.5188008202867541,-0.21422234189652273,0.6422993228736454,-0.11281744330155233,0.9008259512820455,-0.38840234840164506,-0.9133497948325151,1.0187808092294768,0.9233458547956532,0.72133780760096,1.470299960944935,1.8006338298429372,0.4477669219636646,0.4530026013521101,0.0670062132940509,2.3290333050689624,-0.07814666006413196,1.4302892379474206,1.547293120220688,0.03559132280473375,0.22227101976798783,1.433086079154805,0.8832968227130311,-0.6897675151473054,-0.5221427447056786,1.771374124866373,-0.40641134250644484,3.2514304146716375,0.3521500517822634,-1.189286754886217,-0.852277950883329,-0.3057302210638628,-0.8934048142208344,-0.6523758014164044,-0.34677126334254144,-0.6375406225519683,-0.646427675706084,-0.06585292643740935,0.6928953367545466,1.903948301653387,-1.1220270969791293,-1.0145985164779903,-1.0679566450313607,0.21274558821470577,-2.8146806502220714,-2.019188148517501,1.47099981282244,-0.7865266736453166,-0.4511615726009239,0.6599671519245388,1.530072112162287,0.021693112015085617,-0.7683845136941527,-0.8351137996957639,-0.17596548677767201,-0.1813590311566585,0.547269517614809,-1.2176562157202808,1.2176562157202808
dba620d9-7282-4638-bf05-13caf48eeed1,-0.849998290754005,0.41203630407294467,0.14254747075286725,0.5845283891009115,-1.2375200226066307,-0.9053795658946822,0.5870036694108848,-1.1329000450267572,-0.5547362520500648,-0.9799042841592479,1.3193806706098241,1.6920729460536237,-0.12325335145638765,-2.080017346254857,-1.9439315863304003,-0.31308476158592924,-0.9481725444891161,-1.196533985049985,-1.3756186694708068,0.07476668667267129,-1.8443519035907427,-0.9412454717335114,-1.7978541208557457,-0.6599875624307759,-0.01791464142523149,0.46819858850299,-0.8130463170405644,-0.424172723243812,0.42901588713644556,-0.6763182811338992,-1.8915486584877985,-0.2367874164376984,-0.4631262662541788,-0.3837344657939599,0.4050998219117367,0.4642263007888717,-0.06351162556895465,0.776758848486174,0.12472292204943398,0.06246660949977586,-0.012914719027632868,0.4588621360039029,-0.10712449318698598,-0.396149989717244,-0.7813062516248518,0.054923329824297,0.4331122900343833,-1.7977791284991258,0.819086639251233,1.3735148073015184,1.3893229301350536,0.8922444668309781,0.23929754080810287,-0.3078752110400821,-0.535658091283246,0.08981235687267726,-0.906648549468108,0.563683833422482,0.7633611528802732,-0.1804704266662734,-0.7330597163555671,0.029529391539984965,0.7105487232739447,-0.7105487232739447
dcf5c2e7-c227-4c20-af26-715d5f859412,1.1117809256892346,-1.0530113475715812,-1.074106182521669,0.02337637347444564,0.7960640638904961,-0.48957389024046943,0.024991771382464223,-0.46034449302250297,-0.6005168806870091,-0.11534860886675401,-0.24625420152379063,-0.1249171376341812,-0.4703387603490016,-0.28842661251416946,-0.36679875859103606,1.5312514376629776,1.205794359950876,-0.2686644178870934,-0.6620674786500151,1.1698803254739478,0.3888495748660379,0.15119877412505237,0.3477153501320895,-0.6606208318172627,-1.458900373792612,-0.43718333041620766,2.087943215219239,0.8217092942728536,-2.0534579711625387,-0.14514481702769974,0.48849360861995694,-0.2810680908187543,0.7257588087870795,-0.3589369986651729,-1.6116713014545008,-0.9117872950839697,-0.14480191375489404,-1.2479814773329398,-0.7352115344872606,-0.4634585481633393,-1.225269295583744,-0.6743037583961234,0.17668730203556585,1.012232135446739,1.9942450792803057,-2.119558628999945,-2.1465742790702516,-0.4470595552218835,0.1863687998238963,-0.9932188325121869,-0.6637931428534113,-1.134850032207009,-0.8506414703792774,-0.9845496270283591,-0.6997106152250987,0.16081495665624762,-0.8092018811464651,-0.8954180756511767,-0.381641012165338,-1.4449140349040448,2.058678690675055,-0.9464295548436805,-0.7241645637220608,0.7241645637220608
dd8db4d8-d984-4cab-b7f6-22c6b8c2c45f,0.43832474406488214,-0.43336122328626575,0.09081757374605444,1.5437540145231805,1.183044603127472,0.06487663935733763,1.54769916611906,0.09572290662138526,-0.2459203884400668,0.33529377361642165,-0.8071813718922871,-0.9695112429738842,0.12501084237868199,0.6708402212292184,0.6653237050044198,-0.11705666889881723,0.7402152335967837,0.569201921786077,0.7675200089487768,-0.5219074687231063,-0.65684004712255,-0.10449397089384407,-0.48728288942399295,-0.7845383442083633,-1.048601578434434,1.85815124438716,0.23253403865464348,-0.10424366021306847,1.7642010832648636,0.8089142790823513,-0.22702149132994254,1.3262241240839547,1.155827182178443,0.9087877623305327,-0.317075350893873,-1.014303507589749,-1.1143142583025927,-0.42987015251319394,-0.5772170922990871,-0.49317054744996053,-0.37469650840831703,-0.8615259938645737,-0.7754689456340788,-1.0925716545879722,0.7147802796876865,1.6018154092832773,1.5269876855529019,0.33172807593558706,-0.36200226715264555,0.4133520102094774,0.15174167142750272,-0.5347518540623659,0.8380850317144452,-1.398660392087041,-0.5144928407681938,-0.9500327718871274,0.62723413202764,0.5006799955006934,-0.441903313796256,-1.063086692697851,1.0357516407707048,0.6124056362673086,-0.4919169342362396,0.49191693423624
de8fc8a7-253f-4597-8a48-a0104ef226ae,-0.47411322176920373,0.4515873325331108,0.9979156716340871,1.643065145850858,-0.6957335808506055,0.7388701079745371,1.6471624770554278,0.9284764233094819,0.4378359998960309,0.7609091589023981,-0.35947077363248847,-0.6500412790202437,0.3729116593189495,1.1910024550468923,0.9255721299907362,-0.03972510436228984,-0.7649399450045082,0.469964110303297,0.5308227398141224,-0.0967168845356606,-1.5404119278644675,0.29116815527811335,-0.7871767494633249,-0.01947668495958235,0.2872675249234531,1.469521497903558,-1.1954800065363884,-0.1598225065824302,1.5164026145240774,-0.5360838576472121,-1.45681341209575,0.9745230588248328,0.006766406262128076,0.5596025128969812,1.2732940989022894,1.2393646757297196,0.3828703783910552,1.446925579012688,0.13695624825076486,-0.39471702888772214,1.383020493456862,1.3157879345490402,0.6583909431306578,0.3960239311101743,-0.7804856860554787,0.7550754952655566,0.8266933439015534,-0.20439575329630685,-0.7391124276275564,1.6088039501900198,0.8838076965459783,0.1344367968561996,1.2205402413133053,0.8661105826737041,-1.2694918772203077,-0.684948425041562,0.921203866137772,-0.7350591157022663,-0.2593446683327707,0.09155337808301738,-0.346869236716331,0.8484282779728366,0.552675916504119,-0.552675916504119
de9a0e19-b83c-4b98-a6da-81c110cb364b,-0.8698406889908995,0.33040641837898144,0.08204145810581338,-0.21547174042437697,-1.3084351264519936,-0.028933687854598267,-0.21422234189652273,-0.17262403931982934,-0.9057025153335972,0.6519786420476154,0.8209374769490861,0.5643382217134809,0.8622971742768469,-0.7580866339621256,-1.2216669533657116,-0.17150425456240326,-0.7908039382832792,-0.3113221113792897,-0.11890392802751101,-0.5443398816294671,-0.9224283285313696,-0.0735872178994112,-0.6357980605672721,0.02625213654772562,0.67876383933035,0.8456508337121726,-0.7040833338926885,-0.4985261936743393,-0.3998236181524385,-0.46870181176313314,-0.42901755600050956,0.126017465840376,-0.8839256744777372,0.1792730008533318,0.10752992719122949,0.13927959475633425,-0.039363827564888376,0.27341883618756463,1.339032752359822,1.2057582876442174,0.846436369083674,-0.46488410546594416,-0.8771773663937553,-0.6156897555870244,-0.8423859443826828,-0.6180392886170168,-0.6092826981554487,0.2903213826209347,-0.4263590795650991,-0.45501296397032825,-0.5281066246536475,0.7917233645457047,-0.07311426311500062,0.1955110613090559,-1.2398226163554813,1.096603572260267,-0.5934029578893855,-1.376264458546156,-0.44790064117679124,0.6223823547682374,-0.3652592595562947,-0.9585242841753283,-0.034651253148944745,0.03465125314894436
df3da9d7-2d2b-44e2-99e2-08c4945a203b,-0.34887594147458745,-0.5065899280546773,-1.0124903059259605,-1.3693725044222453,-0.2965218093053927,0.17746690348215607,-1.3698912880142344,0.0013500002181167248,-0.3299096266584798,0.295402220227696,0.12039583444707379,-0.03954215336790048,0.4430717751817202,-0.08431916390710073,-0.22733841510269145,-0.4756665121423153,-0.30654957418803774,0.4163256119321259,0.06420594877276975,0.9726615331087543,0.29980004443412595,1.31638134920151,1.063725114227329,-0.0979674698182447,0.36437137921122326,0.24351621749031432,0.5840852510563563,-0.3859543275578259,0.41560023435083887,0.3351292804891623,0.5376159723586429,0.06898765043039279,0.33992603951597083,-0.28841880715593,-1.3138764246634533,-1.4460890304168654,-0.5000430781693187,-1.7026940840392424,-0.7591266458915075,-0.3965470199390634,-0.8895684513430877,-1.257814053638404,-0.2262434735318216,-1.8031368337173426,-0.3202202711809341,-0.12390040231144667,0.046430643497197555,-1.3197285846723625,-1.068266382724155,-1.2039792678752361,-1.3711694027240695,-0.8882271697445628,-0.02260861776674197,0.24339445481231414,-0.27515154898495897,-0.785779218863192,0.1511790961520528,-0.24723351668362933,-1.183172978030386,-1.0479062666704932,-0.7330597163555671,-0.9968396480885633,-1.4021986153598327,1.4021986153598331
