PC1,PC2,PC3
4.038060025996859,-0.16053004810893157,0.4850611965547907
-0.5758525303332434,1.065291891320598,0.35202421376378595
-1.1968173626664507,-0.08450370635610645,-1.694250609736966
-1.2411348922833625,1.2124828669293253,-2.141522265242587
1.9029648692670278,0.7741932267576982,-0.2641839528971763
-1.6690139187107846,0.4885200576941227,0.32984196184014614
7.261947210666271,-1.5044486401330663,-1.6887945788781007
-3.1818457577256187,-0.373041506727946,-0.023029118850747928
0.5915346587161778,1.3090878903886982,2.954138072838922
1.5924527486296098,-1.3807385003189176,0.024577231567502366
-2.177725298311064,-2.1750786612442097,-1.4667681747377082
0.49508397403092996,1.6343439754315972,-1.6593263603999422
-1.6684954798071248,1.111877677344219,0.28219580862056964
1.9374204922518696,-0.4965746580688434,1.0436003861664738
1.6157392294970465,0.42566744707904264,3.238387288926142
-1.6800911765897615,-0.13696590046720813,-1.9788499088168883
3.0321327159844045,0.38900586123128145,-0.3575142941806382
-2.5837534382948673,3.6076619673554093,0.06738642287600473
0.7222844748084344,0.6231489205955203,-0.3979436942566709
0.8064422546735773,2.949900269946644,3.15211224649712
0.04937701418053364,0.7136443803889503,-0.63197393895849
-3.239887177266468,-0.014647895196691052,-0.7992718553222572
-1.99880019176244,-0.2660952912056299,-1.133598441373212
-0.6065353523830118,4.978025697895306,-0.16250360716262738
-1.2198891389969884,0.8918443433015861,1.4420835246623247
0.32340507811474745,0.3684624693943088,-3.174073884303708
-1.7665864027548983,0.7005369034288125,3.41906724438452
-0.9594404936048606,-1.6100654754939825,0.1250574820862417
0.6573012368693593,-1.660489451476336,-1.1554453362316979
5.8204065933436695,1.8807865750844803,0.23951894596527934
-2.8787353348003553,3.215769657183148,-1.1363544864035395
-5.073675843212066,-2.02814276632871,-1.1222547373538005
-0.9640048820073691,0.8433859105344905,0.9901481801664502
-1.9211427564994368,3.526480448584794,-0.23966992232215376
0.8729829276381366,-0.6205755191879482,1.3391423809541887
-1.9744428949139132,1.7354256420126233,0.9609488965584723
0.2555978163937422,1.2025247860636255,0.49662538940571666
1.0062683266422296,0.38320611810209204,2.5668184697565906
-0.8651985570332312,-2.270158528249271,0.9670511032298528
0.07420136809588385,1.025338997795906,2.649361892474071
-2.0420706658076484,-1.2328815699989915,2.460329179009567
-1.5291543538020527,-0.8034952017509844,-0.4056115878256608
0.8907486049301685,1.8367067910338513,-1.7431960121573926
2.235031700280257,-0.9629099256634667,1.0826104624081065
-0.4655366734332779,1.8593039053162272,-1.8000735486537727
-0.7026629126852492,3.082748300251764,-0.03265869193723155
0.25029240695918914,-1.1067695147684569,-2.347844172207521
0.9865113355644815,2.8194589397530225,-1.2774452330725092
0.1150743562011431,-0.3785809350902838,0.341726838147169
0.7520857150545405,-1.9160860545506417,-0.4595635631390667
-3.06273799920247,-2.0702711315429014,0.48460569226513445
-1.229930905800173,-1.6457549180418667,-0.6395599102337619
4.137431245975116,0.743281067033536,-0.24557949631037154
-3.588932693680039,-2.6536093812554657,4.1098701170703915
-0.8269693951372046,0.7628920722066832,-0.049975071862572315
5.4958626016957925,2.9825262449194763,1.5278213658562971
-1.8658097284571933,-0.30553796555404367,0.2223656469710934
-3.014964474574292,1.706488082719336,-0.05920554236637815
-0.9629468505269637,0.750931515605645,3.7265620304414346
0.10424176199440766,2.2234038456819603,1.332842134319509
-2.472079924550539,0.7610810801334175,1.2547445897965341
1.2209611534981315,-1.0222661227795227,-1.3283022905136808
-0.4915652157445629,1.2327670947013,-0.5791508930342067
-0.886907558879542,0.690499519417726,0.4846858782835135
0.8112411587377134,1.6997766497572309,0.1244719536979251
-0.04948673213078954,0.5009887347079899,-0.9104967127248953
1.89891563426561,-1.3057689925381641,-2.0952298684802284
1.6477361412188511,-2.552641943378008,0.403225886974038
-1.0622128350374413,-0.1410546970002636,0.5872256052686848
2.993720499457334,2.175449264697837,-1.7573079545847428
-0.43093657056694606,1.2105124653652128,1.9154850226179734
0.5814420069795584,1.5396428668390825,-1.0091785084097296
-1.4970691869110169,0.8625958524270212,0.6060348463998704
3.3441213489680335,-3.4533642732552696,1.4375335405515879
2.3384081547323547,-0.39552396696176423,0.314764101558407
0.5086702576721488,-0.25822867033706376,-1.3749614917181974
-2.624173257891796,-1.3562824830237319,0.20146419929145548
-0.04902407181601359,1.000047584134681,2.271713157973908
-1.8467667350243124,-1.587077677269468,-0.23982083085657474
-2.902360446479341,4.282760585003922,-0.7423978123587538
-0.9637999696696132,-2.277558305895666,-1.2116881740445828
-1.189842057076705,0.19458412611934406,-1.0214837136203858
4.57643618277633,4.500559165845932,-1.7906530570783437
-0.7132466412894555,3.1519476978417895,0.8590025162718459
-1.9718802300970435,-2.1436349337779337,-2.103894511080616
-3.872020812031087,-2.6821711837567617,-0.6844505230008258
0.6883300876947831,-0.16204418942957297,2.436400385532842
0.32389769595962636,2.5742611854974133,-1.2770063935489435
-1.255268734780126,1.0589343266520972,1.6021024194178286
2.5718811992944715,0.8327427516828327,-2.3186367561126566
-4.245159305933638,-1.0818178604061581,0.3433888677303399
-1.1031367808753545,1.151214767792352,0.29129092011319363
-3.4608741034612236,0.06667788681738505,-0.08581356850117632
-2.9618531470581195,2.628255200688479,0.44766522419075555
-0.52961362086966,1.361646633412383,-0.2219960656767468
0.1579327129895936,3.194327452148511,-0.2694518457921516
1.6878464511262286,-3.0780998761018674,0.3626775526364291
-3.136566848676237,-0.16665333094810927,1.6072409825007112
-1.9786980549269002,2.6334331166856777,-2.2635900692780475
2.180926072096434,-1.2787167918376487,0.890534664622265
2.7089728756105487,0.48403949568375376,0.5997223018833894
-1.5690594229296966,0.6559867360849165,0.3616223047729712
1.9933589928447477,-0.21671311307473912,0.6259349796007205
2.465967494801193,-1.8719159477396674,-0.7243166562422119
-0.5125425224736547,-0.19097488575555735,1.6935713270830393
-0.023295644490016056,0.14560291254655164,-1.716274560492964
-3.230965535861771,-1.6319414655819102,-2.5856347685118384
1.04532935107541,-0.030995962811468963,-0.8025556027319601
1.8723660480344189,-2.1504389539532895,0.8229990089040283
0.10075533428856781,-3.558471499107808,1.8135783871698337
-1.2422407674471083,-1.0810108344738854,-1.3744088882367507
-2.3333691353902952,0.4276006517223386,0.4576614998686035
-1.6252510416133847,0.1332321588878341,0.29674366934614876
-1.7086386008699486,-2.21536776452567,1.2113350002505514
-2.106740675624538,1.821711342431733,2.520228707692429
-2.350022561407686,0.6946393669380393,-1.6571318454859456
-1.3144375586731538,0.5536163365397463,-0.5045973780573084
-2.450338459795199,-1.3156254124816456,-1.6101478630138195
-1.1487619951403087,0.25335435967280284,1.5801270657263193
-1.4179836544490818,1.7517621611565304,0.1419108830413013
2.894476747145011,-1.1826923358746424,-0.7746295379507838
0.2664851340133848,1.4015414160950186,1.0995040800595008
0.17087761197607812,-2.324987789509612,-2.233240463923711
-1.0629441942785138,3.3133310723222973,-0.4596291551900569
2.6114238320835605,-1.2459475061584622,0.049892995064356994
-0.9069292948904715,-3.778757553363598,1.7711208933359077
1.463914561553944,0.8517046818168132,0.09675263321959994
-0.04231846567429689,1.793368796865127,1.8557361741600127
1.351585683556244,1.4627448896420805,0.4922227982982075
-0.027949068278804386,-0.878283915093126,-1.307571602926707
-1.7654477197608403,1.324356379552252,-0.5994646495833278
-1.1566713476459638,-0.36403910072820506,0.511889677214064
0.3032181390732189,-1.7143032146935309,1.8884610039888434
-1.976663967623103,-0.017080055581407075,-1.8148334228411238
2.3024379696758177,1.6196039576519314,-0.07178882440391338
1.2878382440190062,-0.9267389516505534,-0.073082330566323
-0.23985794235580976,0.8605156191111171,-1.3436226269838942
2.528051432576547,-0.48114302187974356,-0.08429961164422278
3.3999764755196593,1.560009204654973,2.5427088519339214
-2.3352529590718447,1.9500648008421133,-0.30082510383080946
2.9013694145990296,-0.2415544034035189,-2.7464356186526038
-0.8766617797631814,0.25190652629707955,-0.08569136354406588
2.980293408273819,2.133078315055739,2.345248616164085
-2.3290155793647447,3.243033559888915,0.9447947875147942
-2.610494405621554,-0.5092848842901498,-0.6636907406736193
-0.6257656267919179,-2.011816993179454,0.372572091168181
-0.5676335660812641,1.6681684089877773,-1.4499126004620562
4.1561570613325225,0.4561224246141745,-0.3169422353138377
0.6656314477230622,0.026229155139869658,0.535858998489477
1.8587332119206927,-1.538129898741609,-0.16413638174273545
-1.7579597419629867,-0.11636079138685582,-1.8183766912578436
-2.312353603106098,-0.6392292692007887,-0.45115513946581354
0.6201124421123516,-1.7095268407632982,0.05806090731742158
1.050443049339845,-0.3402612454717033,1.873987398264153
-2.1253700852047395,-0.019426562326440442,0.8339551919177692
-1.2418814432254894,1.9373202312811284,-0.5565396716783193
2.435837006969549,-1.8787006872898249,-0.32691567076056555
-2.100894662085054,1.859676996798796,2.1295305922058163
3.4609348005492167,0.41965030363556144,-0.17489887021900985
-0.726492110350578,-1.6958733739902607,1.849700785841351
2.446556179900194,0.07765189633190545,0.2637625684606782
-2.0866380048472974,-1.1785182572720025,-1.1071502220678549
-1.5340812598496598,-1.7621665558554689,0.4261508146853767
3.2941491608390208,1.1906136033275931,-1.7438610776877572
-1.7976923177827309,-1.0381966249958132,-3.250054386524432
-2.3332904492785898,-1.340277586339763,-0.08273134107336054
-2.01042559482945,2.758137830612727,-0.9190076936180764
0.036761153408746916,1.955523802753056,1.6422585420406703
-3.7449241222661223,-0.4642927494700328,-0.29999488856970985
0.8284103927641361,1.028023882921351,-0.6271492988589769
-2.313873034884642,-1.5373252488166362,-0.10009425136506227
-1.3593214307524026,-0.8974721274932967,-0.07619997259540488
-1.7243879681720482,-3.5041528728141804,-0.17104821516096963
-0.21404682521844576,2.644047771651656,-0.2995570170999407
1.0206358180061994,0.23892162419963156,0.38241258693126495
-0.8090637835937959,2.402593207477719,0.7199497187119751
5.783917964410346,0.31140554146249994,-0.6957223305997111
0.7250422117611433,2.1127189585608845,1.0515321989567246
-1.0111088566594,1.783314153173137,-1.0096825477044558
1.8844783513593055,-1.4931683043004824,-0.6105811495857751
-1.1113368205317056,0.9162372869912635,2.2917827640191675
0.14555778503560582,3.681906225160123,2.352917712532584
-1.0151073645127153,-1.5890162494470632,0.4722675481037103
-1.0280009525792677,0.892972061874816,1.6773181911094945
4.749058655594523,1.32110688195789,-1.0768929120749828
1.2982533390274837,-0.32612257247723353,-1.2646605638228925
-0.9906328291434756,-1.288189741089408,1.530861670240717
-0.34428986210862816,0.4414618110910401,-0.11012622817269542
-0.8398601662081725,0.40375520316247226,1.1788398487939784
-0.3648818462823351,-1.1594921104278086,-3.3119985066947715
-2.858956020536913,0.2698012324384556,1.2416823901216052
5.668301397428873,0.43757103469988384,1.053386112104701
-1.9430534726801703,-1.1438970238438266,-0.4254904702389838
-2.418310975013849,0.646593879303329,-1.2759516913236326
-1.3486698973499818,-0.03894737877915684,0.8517053095945668
-0.34969210005372897,2.5203131630263487,0.6421579323844799
-1.328827320273489,-1.1440255318372843,0.48507501720326957
-0.20373539100263954,-1.3375534187912297,-0.7150597253904042
-2.705700711517904,-0.9793203507709431,0.8241769848209961
-0.4258453454934759,-0.8408709244759041,-0.2128054755598689
2.0903671961237364,-1.617293602077081,0.047640769176712165
-1.999809501778267,1.0427124704346704,0.8324709806252535
1.9515312841787544,-0.7938668570567353,-1.109097686931026
-0.32965651757532016,0.15040629337705586,-0.05624118301586499
0.15508370959830958,-2.442440287519665,-0.9702282531924512
1.6694938616832184,0.3839991622566406,4.159435976437469
0.7117846142959615,-1.0687245799557283,1.3554575373681639
-1.3495213401634827,0.8789255288559443,0.17213120325182912
0.56124592019397,0.6792495697454799,0.35959102089713385
1.4094803718570723,-1.871757861807904,2.6997347234844202
-2.9690201057158,1.0407097908457912,2.065737051944581
2.344383708843619,-1.4293940586953309,-0.25518337156305587
0.10654641331255181,-2.8208133146482486,-1.3580984949976438
-4.024860712358589,1.2492277384647335,-0.05760175895705535
2.8226056034939235,4.845210995658093,1.3935450727795693
2.8982437492214204,-1.460658780643445,0.8834005267083346
-2.249771842190266,0.5916738740279107,-2.980729626537485
-1.500824834583615,-1.8111791827440107,0.3842927614029287
-1.2019945560922105,-1.163136733080397,-1.456392153104732
5.875408427958353,0.10867946487671938,-1.829017834996959
2.8506148398844515,-1.1695783695195512,-1.1918444709519294
-0.9223187953296645,1.1877625336955058,-0.04491358228177698
-2.122926181203746,1.2106497801043294,1.224539562842596
2.050903330854454,0.45649783698752716,-0.03751823442822783
2.2734758935243664,4.162557639170788,1.8216173203171762
-3.094535729115431,0.28485494927641275,0.3576524241352714
-1.7577428063983542,-0.850717116219278,-1.4866569979831077
-1.6304193655244945,-2.8094513408723607,-0.3814234715686637
4.090697835390923,-0.842025767571606,2.011469671516099
-1.1682384890992672,-2.7480412648536565,2.3747933099048484
2.6401490733853197,-0.4445831675649349,-0.16442526149034814
0.595677200203407,1.2746705791830193,-0.1240001338252989
2.093210149970386,-1.693273514312927,-0.6879465668526373
-2.5897413573424646,-1.1795693562355523,-1.6097865480773714
1.3435762117515346,0.006708339613865364,-2.2332857530590364
3.280636920478614,-0.27350123953742705,0.9519679549801326
3.509181305421712,-1.3620205825929161,0.6424333256658943
-2.5339712501075815,1.286097205322363,-4.1305205309942865
1.387065786205842,-1.3224107689319826,0.3535140976601495
4.323118251495038,-2.3495621448121953,-0.36135647810145166
-3.418183970958369,-0.6328295338381407,-0.10689745319461331
3.324059035588756,2.917830531582551,-0.4966010392260671
-2.0357116356458294,-0.8193359946804547,-0.692059772174962
0.4452362257689132,-1.3018019332605575,0.4776589840744896
-2.1500566644180217,-0.5939543521137851,-0.7805634213944647
0.7686550051002363,0.781133620058904,-0.19496881396502308
1.0512385765807006,1.0064907591820318,0.059971535155622195
-0.2572394827112046,1.1521732399223206,0.8554153543468538
-1.1071820905292837,2.556017130566276,0.949106137124363
-1.370600678638604,-2.195395518243469,-0.4089430300095683
-3.116366185724107,0.7101053722699918,0.7111294635138062
2.908857753693257,2.1115118888853903,-1.9325458454777005
-3.4912787308873887,-1.0673005247855933,-0.7142936495589177
-2.811457307962639,-0.24649774055163912,-0.21064477524216302
1.944018284142214,-0.5275189049788014,-1.417251529422676
-0.5990935829033595,1.2368670523372678,-0.6145796523938345
-1.9539135150602198,-1.5833158024864622,0.7950108904721478
3.739984287915491,-1.7130094927687995,-0.710570660896157
0.3285284668570058,1.5410534391700452,-2.096356723411465
1.4155343901159634,0.032867985760639484,0.030787095023017356
-2.1914779315511264,0.8118290795676875,-0.8613061554708261
1.4615096702317765,-0.5278613012843875,-0.031124773513019163
1.1647914857875867,-1.7198413068426386,-0.03211470403281138
1.1380707902680411,-0.1709920445062104,-1.6215084667533757
-1.8164782245578683,-3.3173271924764847,3.7980982166627983
2.938018545748478,0.257108994690466,-0.045708424980487466
-3.0029178632580082,1.3672819701842638,0.8080555226771033
2.2659381350569006,1.5283191858300627,-0.4629062465710631
0.9476946931985033,-0.7531716187270653,-1.2361890075410833
-0.8194664902027047,0.31169027066621474,0.39993196949102955
-1.201349707595456,1.9981887235312874,1.1202378952085952
1.6888710801175493,0.47670892138566767,-1.3827865118101896
-1.3967404027215373,-2.5222631724902307,1.7780898151055542
-1.0433365409515485,-3.591372534314661,-0.31236982348835685
-1.6286531166022344,0.7237970012472447,-2.489815111450859
-2.3280018463005203,0.9333788831480804,-0.648458725251393
0.18545337980612486,1.4184173955168538,-1.0387926125239393
-1.3190015592474709,0.8118350215478216,1.1016762274752614
1.0790093696704854,1.1225325113579137,-1.4452780514014192
2.124339614341337,-2.771808012756044,-0.05182489188323873
-1.1777879952420296,3.0415389211953148,-2.2379415805996095
2.9139399566646302,0.30919778224971267,-2.8059858456344307
-0.8797093990039846,1.6327389146584264,-0.5333728884989141
-1.0507367974669302,-1.9150538370701335,0.35263355781390743
-0.5506328585931687,-3.171904440690854,-1.6834814879242859
6.784807573247426,-2.061169952746126,0.03928504802045566
0.4860989736194629,-1.0684599366401701,0.7040494351633666
4.125544910015267,0.729713814328202,2.1979871767296424
-1.1667693481592734,1.9038806805223119,0.09371088273499631
-0.7788386564133879,-2.133201702633255,-0.6263899430008923
-0.5978327001488224,-1.8956772806171545,-0.9424900055678281
3.106071456972836,-0.7138158816661194,-0.31803124189702237
2.401344955255603,-0.19412716393645515,-0.4707808342262
-0.5296907091595577,-0.057753781999879704,0.30449409009156836
-0.848524315598617,0.17955768107512307,0.5205244989979984
-1.680797611697906,-0.7385239677088901,0.3045118466883224
4.842788278342411,2.484955568773149,-1.8202786860033064
-1.4866869766582136,-2.9338170232976304,1.4075459997168125
3.112323187766181,-1.2166253189329372,-2.0227131298326175
1.7161234444640259,0.8450731612629165,-1.5865537028091294
1.5460852613861185,-1.4976926445200311,-0.5503230978851921
1.3224560320216803,-0.24749484285410056,-1.9666687724182736
1.8801462940218505,-0.005216218798424233,-1.6893821814948502
0.5823678683062187,0.10630323566094364,1.4564873806033625
-2.8735272466682322,1.7864101495928717,-0.8989983398053422
2.1325039890397606,-1.5448231608428038,0.41966344490798946
5.44836186745924,-1.1256784102518527,0.3974936450820012
5.213527030250132,0.4271250052868273,1.8872161633789375
-2.1120225894392703,-0.5560035542448499,1.3141264773475299
-0.42777330165057165,-1.3192186800287253,0.39100147205328406
-0.06667567809763067,-0.1358637345230015,-1.9636379242951867
-0.20197470885122396,3.7575178923782016,0.4791544891785314
-0.20424041317203961,-2.20644751832643,2.764096942573627
-3.926113372307633,-0.6036707471300388,0.42941971404851953
